Trades,Stop Hits,Win %,Avg Hold Days,Final Balance $,Total Return $,Total Return %,Max Drawdown $,Max Drawdown %,RDR,Score,N_base,Gap,N1,N2,N3,K,Stop %,CAGR %
23,7,60.9,86.9,25524.88,20524.88,410.5,7567.68,29.65,2.71,11.1,20,10,20,30,40,3.0,0.2,16.9
19,4,63.2,106.1,16564.4,11564.4,231.29,26306.54,67.07,0.44,1.0,20,10,20,30,40,3.0,0.3,12.2
15,0,60.0,139.3,19598.05,14598.05,291.96,10611.69,39.72,1.38,4.0,20,10,20,30,40,3.0,0.4,14.0
15,0,60.0,139.3,19598.05,14598.05,291.96,10611.69,39.72,1.38,4.0,20,10,20,30,40,3.0,0.5,14.0
15,0,60.0,139.3,19598.05,14598.05,291.96,10611.69,39.72,1.38,4.0,20,10,20,30,40,3.0,0.6,14.0
17,6,64.7,101.9,22207.69,17207.69,344.15,7470.56,31.23,2.3,7.9,20,10,20,30,40,3.1,0.2,15.4
17,4,70.6,114.9,22836.21,17836.21,356.72,36267.05,67.07,0.49,1.7,20,10,20,30,40,3.1,0.3,15.7
17,1,82.4,119.1,129022.76,124022.76,2480.46,69861.54,39.72,1.78,44.2,20,10,20,30,40,3.1,0.4,36.6
16,0,81.2,126.6,129022.76,124022.76,2480.46,69861.54,39.72,1.78,44.2,20,10,20,30,40,3.1,0.5,36.6
16,0,81.2,126.6,129022.76,124022.76,2480.46,69861.54,39.72,1.78,44.2,20,10,20,30,40,3.1,0.6,36.6
24,11,50.0,63.7,9473.88,4473.88,89.48,14977.09,70.27,0.3,0.3,20,10,20,30,40,3.2,0.2,6.3
19,4,73.7,91.2,25155.46,20155.46,403.11,19075.84,58.06,1.06,4.3,20,10,20,30,40,3.2,0.3,16.8
19,3,73.7,95.5,33169.71,28169.71,563.39,21057.87,43.59,1.34,7.5,20,10,20,30,40,3.2,0.4,19.9
16,2,62.5,103.9,10032.09,5032.09,100.64,10996.61,65.39,0.46,0.5,20,10,20,30,40,3.2,0.5,6.9
17,1,76.5,103.6,58893.2,53893.2,1077.86,45316.09,52.83,1.19,12.8,20,10,20,30,40,3.2,0.6,26.7
97,24,59.8,24.9,3036.66,-1963.34,-39.27,7929.84,90.09,-0.25,0.1,20,12,20,32,44,1.5,0.2,-4.7
94,11,62.8,25.6,1592.24,-3407.76,-68.16,15282.21,93.07,-0.22,0.1,20,12,20,32,44,1.5,0.3,-10.4
82,4,59.8,29.6,2492.21,-2507.79,-50.16,14358.33,87.44,-0.17,0.1,20,12,20,32,44,1.5,0.4,-6.5
84,3,59.5,29.0,3183.14,-1816.86,-36.34,13786.48,83.96,-0.13,0.0,20,12,20,32,44,1.5,0.5,-4.2
76,1,56.6,32.0,700.16,-4299.84,-86.0,15841.5,96.47,-0.27,0.2,20,12,20,32,44,1.5,0.6,-17.2
90,17,58.9,26.5,2312.55,-2687.45,-53.75,8727.51,84.19,-0.31,0.2,20,12,20,32,44,1.6,0.2,-7.1
83,8,61.4,28.8,3876.25,-1123.75,-22.48,15819.69,85.2,-0.07,0.0,20,12,20,32,44,1.6,0.3,-2.4
73,4,60.3,32.9,4392.13,-607.87,-12.16,14158.76,79.87,-0.04,0.0,20,12,20,32,44,1.6,0.4,-1.2
68,1,57.4,35.6,3323.27,-1676.73,-33.53,9531.98,77.92,-0.18,0.1,20,12,20,32,44,1.6,0.5,-3.8
67,0,56.7,36.0,3399.68,-1600.32,-32.01,9469.89,77.41,-0.17,0.1,20,12,20,32,44,1.6,0.6,-3.6
82,19,61.0,29.0,2207.97,-2792.03,-55.84,11856.31,87.81,-0.24,0.1,20,12,20,32,44,1.7,0.2,-7.5
70,7,67.1,34.5,3698.61,-1301.39,-26.03,9525.49,77.55,-0.14,0.0,20,12,20,32,44,1.7,0.3,-2.9
66,4,65.2,36.2,5897.25,897.25,17.94,13751.71,77.87,0.07,0.0,20,12,20,32,44,1.7,0.4,1.6
62,1,62.9,39.0,3078.58,-1921.42,-38.43,8389.28,78.52,-0.23,0.1,20,12,20,32,44,1.7,0.5,-4.5
61,0,62.3,39.6,3078.58,-1921.42,-38.43,8389.28,78.52,-0.23,0.1,20,12,20,32,44,1.7,0.6,-4.5
85,20,63.5,28.0,4329.62,-670.38,-13.41,32679.26,89.35,-0.02,0.0,20,12,20,32,44,1.8,0.2,-1.4
75,13,61.3,31.8,762.52,-4237.48,-84.75,30561.07,97.9,-0.14,0.1,20,12,20,32,44,1.8,0.3,-16.5
69,3,71.0,35.3,26912.35,21912.35,438.25,21517.32,52.76,1.02,4.5,20,12,20,32,44,1.8,0.4,17.5
67,1,68.7,36.7,17011.34,12011.34,240.23,11202.25,48.07,1.07,2.6,20,12,20,32,44,1.8,0.5,12.5
66,0,68.2,37.1,19955.37,14955.37,299.11,13140.94,48.07,1.14,3.4,20,12,20,32,44,1.8,0.6,14.2
73,21,57.5,31.7,1197.23,-3802.77,-76.06,13954.39,92.96,-0.27,0.2,20,12,20,32,44,1.9,0.2,-12.8
68,9,64.7,34.7,7124.97,2124.97,42.5,26989.5,84.13,0.08,0.0,20,12,20,32,44,1.9,0.3,3.5
65,3,69.2,36.3,55359.84,50359.84,1007.2,85171.02,64.59,0.59,5.9,20,12,20,32,44,1.9,0.4,26.0
63,2,68.3,37.7,25062.57,20062.57,401.25,48602.6,69.69,0.41,1.6,20,12,20,32,44,1.9,0.5,16.7
61,0,67.2,38.9,42511.31,37511.31,750.23,55526.62,60.76,0.68,5.1,20,12,20,32,44,1.9,0.6,22.8
68,16,66.2,33.9,7243.65,2243.65,44.87,28485.27,81.33,0.08,0.0,20,12,20,32,44,2.0,0.2,3.6
63,6,73.0,36.5,44224.37,39224.37,784.49,31967.57,58.41,1.23,9.6,20,12,20,32,44,2.0,0.3,23.3
58,3,72.4,40.1,15131.68,10131.68,202.63,22205.04,75.66,0.46,0.9,20,12,20,32,44,2.0,0.4,11.2
56,3,69.6,41.7,6103.36,1103.36,22.07,25488.28,86.85,0.04,0.0,20,12,20,32,44,2.0,0.5,1.9
57,2,71.9,40.7,12755.97,7755.97,155.12,23329.13,79.49,0.33,0.5,20,12,20,32,44,2.0,0.6,9.4
63,15,71.4,35.9,21380.65,16380.65,327.61,35601.71,64.84,0.46,1.5,20,12,20,32,44,2.1,0.2,15.0
53,4,75.5,40.5,30976.49,25976.49,519.53,39685.75,58.66,0.65,3.4,20,12,20,32,44,2.1,0.3,19.1
55,4,67.3,40.6,6927.16,1927.16,38.54,13601.27,73.77,0.14,0.1,20,12,20,32,44,2.1,0.4,3.2
51,3,66.7,42.2,3307.73,-1692.27,-33.85,15452.24,83.81,-0.11,0.0,20,12,20,32,44,2.1,0.5,-3.9
51,3,64.7,43.8,1894.33,-3105.67,-62.11,17461.09,94.7,-0.18,0.1,20,12,20,32,44,2.1,0.6,-8.9
61,18,62.3,36.7,4901.05,-98.95,-1.98,11899.65,77.43,-0.01,0.0,20,12,20,32,44,2.2,0.2,-0.2
51,9,66.7,44.1,6494.06,1494.06,29.88,20117.83,81.22,0.07,0.0,20,12,20,32,44,2.2,0.3,2.5
48,5,62.5,46.5,2772.24,-2227.76,-44.56,13383.51,87.08,-0.17,0.1,20,12,20,32,44,2.2,0.4,-5.5
47,4,66.0,48.5,3278.31,-1721.69,-34.43,13707.88,89.19,-0.13,0.0,20,12,20,32,44,2.2,0.5,-4.0
47,3,59.6,48.9,1293.77,-3706.23,-74.12,14778.85,96.16,-0.25,0.2,20,12,20,32,44,2.2,0.6,-12.2
56,15,66.1,38.8,13140.4,8140.4,162.81,22513.9,75.23,0.36,0.6,20,12,20,32,44,2.3,0.2,9.7
52,8,69.2,42.6,16913.96,11913.96,238.28,14482.2,65.66,0.82,2.0,20,12,20,32,44,2.3,0.3,12.4
45,2,75.6,48.3,24228.91,19228.91,384.58,15442.2,56.42,1.25,4.8,20,12,20,32,44,2.3,0.4,16.4
44,2,75.0,49.9,19337.4,14337.4,286.75,17575.17,64.21,0.82,2.4,20,12,20,32,44,2.3,0.5,13.9
43,1,74.4,51.7,34757.09,29757.09,595.14,19964.53,53.17,1.49,8.9,20,12,20,32,44,2.3,0.6,20.5
47,10,72.3,44.0,24374.11,19374.11,387.48,9233.83,35.64,2.1,8.1,20,12,20,32,44,2.4,0.2,16.4
49,7,71.4,43.1,21079.76,16079.76,321.6,16118.87,62.9,1.0,3.2,20,12,20,32,44,2.4,0.3,14.8
42,3,76.2,49.9,15258.84,10258.84,205.18,12401.79,59.32,0.83,1.7,20,12,20,32,44,2.4,0.4,11.3
41,3,73.2,51.2,9204.8,4204.8,84.1,13461.06,80.41,0.31,0.3,20,12,20,32,44,2.4,0.5,6.0
42,2,69.0,51.3,9325.86,4325.86,86.52,13833.64,79.02,0.31,0.3,20,12,20,32,44,2.4,0.6,6.2
42,11,66.7,50.5,8062.03,3062.03,61.24,11991.58,62.75,0.26,0.2,20,12,20,32,44,2.5,0.2,4.7
40,6,67.5,54.8,9166.33,4166.33,83.33,13588.5,77.28,0.31,0.3,20,12,20,32,44,2.5,0.3,6.0
37,5,70.3,58.2,2675.35,-2324.65,-46.49,15882.53,90.33,-0.15,0.1,20,12,20,32,44,2.5,0.4,-5.8
39,3,64.1,53.8,2928.03,-2071.97,-41.44,16160.86,91.91,-0.13,0.1,20,12,20,32,44,2.5,0.5,-5.0
38,2,63.2,56.7,5420.94,420.94,8.42,14949.91,85.02,0.03,0.0,20,12,20,32,44,2.5,0.6,0.8
36,11,63.9,58.9,8977.95,3977.95,79.56,12325.17,66.16,0.32,0.3,20,12,20,32,44,2.6,0.2,5.8
39,7,69.2,54.2,12411.18,7411.18,148.22,13446.94,72.18,0.55,0.8,20,12,20,32,44,2.6,0.3,9.1
31,2,71.0,69.9,28229.85,23229.85,464.6,23700.89,65.86,0.98,4.6,20,12,20,32,44,2.6,0.4,18.1
28,0,64.3,75.5,17490.85,12490.85,249.82,26406.57,73.38,0.47,1.2,20,12,20,32,44,2.6,0.5,12.8
28,0,64.3,75.5,17490.85,12490.85,249.82,26406.57,73.38,0.47,1.2,20,12,20,32,44,2.6,0.6,12.8
34,12,58.8,63.2,3455.93,-1544.07,-30.88,7033.45,74.35,-0.22,0.1,20,12,20,32,44,2.7,0.2,-3.5
36,8,55.6,58.7,2393.85,-2606.15,-52.12,7995.94,83.68,-0.33,0.2,20,12,20,32,44,2.7,0.3,-6.8
29,2,69.0,74.5,9734.27,4734.27,94.69,12262.49,65.86,0.39,0.4,20,12,20,32,44,2.7,0.4,6.6
27,0,66.7,78.1,9049.51,4049.51,80.99,13662.36,73.38,0.3,0.2,20,12,20,32,44,2.7,0.5,5.9
27,0,66.7,78.1,9049.51,4049.51,80.99,13662.36,73.38,0.3,0.2,20,12,20,32,44,2.7,0.6,5.9
32,12,56.2,67.8,5054.75,54.75,1.09,14097.77,81.46,0.0,0.0,20,12,20,32,44,2.8,0.2,0.1
29,9,55.2,75.1,4449.88,-550.12,-11.0,8846.98,75.33,-0.06,0.0,20,12,20,32,44,2.8,0.3,-1.1
18,1,55.6,119.2,8817.04,3817.04,76.34,14017.44,71.44,0.27,0.2,20,12,20,32,44,2.8,0.4,5.6
17,0,58.8,123.8,13038.37,8038.37,160.77,12480.89,63.61,0.64,1.0,20,12,20,32,44,2.8,0.5,9.6
17,0,58.8,123.8,13038.37,8038.37,160.77,12480.89,63.61,0.64,1.0,20,12,20,32,44,2.8,0.6,9.6
27,9,59.3,77.6,20384.18,15384.18,307.68,13497.53,66.22,1.14,3.5,20,12,20,32,44,2.9,0.2,14.4
21,7,52.4,108.2,4922.51,-77.49,-1.55,8462.82,72.06,-0.01,0.0,20,12,20,32,44,2.9,0.3,-0.1
14,0,64.3,149.9,31895.25,26895.25,537.91,24351.63,56.01,1.1,5.9,20,12,20,32,44,2.9,0.4,19.5
14,0,64.3,149.9,31895.25,26895.25,537.91,24351.63,56.01,1.1,5.9,20,12,20,32,44,2.9,0.5,19.5
14,0,64.3,149.9,31895.25,26895.25,537.91,24351.63,56.01,1.1,5.9,20,12,20,32,44,2.9,0.6,19.5
21,5,66.7,95.9,37107.92,32107.92,642.16,11001.84,29.65,2.92,18.8,20,12,20,32,44,3.0,0.2,21.2
18,4,66.7,111.1,16615.55,11615.55,232.31,26387.77,67.07,0.44,1.0,20,12,20,32,44,3.0,0.3,12.2
15,0,66.7,139.2,25771.6,20771.6,415.43,13954.46,39.72,1.49,6.2,20,12,20,32,44,3.0,0.4,17.1
15,0,66.7,139.2,25771.6,20771.6,415.43,13954.46,39.72,1.49,6.2,20,12,20,32,44,3.0,0.5,17.1
15,0,66.7,139.2,25771.6,20771.6,415.43,13954.46,39.72,1.49,6.2,20,12,20,32,44,3.0,0.6,17.1
22,10,54.5,68.1,8151.63,3151.63,63.03,5687.12,64.76,0.55,0.3,20,12,20,32,44,3.1,0.2,4.8
20,6,70.0,89.0,10090.79,5090.79,101.82,16025.56,67.07,0.32,0.3,20,12,20,32,44,3.1,0.3,7.0
19,2,78.9,96.8,68243.32,63243.32,1264.87,36951.49,39.72,1.71,21.6,20,12,20,32,44,3.1,0.4,28.5
18,1,77.8,102.6,56795.32,51795.32,1035.91,30752.78,39.72,1.68,17.4,20,12,20,32,44,3.1,0.5,26.3
18,1,77.8,103.7,45994.51,40994.51,819.89,26188.35,41.77,1.57,12.9,20,12,20,32,44,3.1,0.6,23.7
24,9,58.3,66.6,13218.53,8218.53,164.37,13682.55,52.36,0.6,1.0,20,12,20,32,44,3.2,0.2,9.8
20,4,75.0,84.0,29390.47,24390.47,487.81,22287.33,58.06,1.09,5.3,20,12,20,32,44,3.2,0.3,18.5
17,2,76.5,120.2,58317.53,53317.53,1066.35,37023.02,43.59,1.44,15.4,20,12,20,32,44,3.2,0.4,26.6
15,1,66.7,132.8,29785.88,24785.88,495.72,32649.61,65.39,0.76,3.8,20,12,20,32,44,3.2,0.5,18.7
16,1,75.0,123.7,43376.73,38376.73,767.53,33376.76,52.83,1.15,8.8,20,12,20,32,44,3.2,0.6,23.1
98,25,54.1,24.7,983.79,-4016.21,-80.32,10114.12,93.87,-0.4,0.3,20,15,20,35,50,1.5,0.2,-14.5
84,9,59.5,29.2,2106.48,-2893.52,-57.87,9323.23,86.53,-0.31,0.2,20,15,20,35,50,1.5,0.3,-8.0
78,4,57.7,31.2,2137.56,-2862.44,-57.25,9416.23,87.39,-0.3,0.2,20,15,20,35,50,1.5,0.4,-7.8
79,2,58.2,31.0,2419.28,-2580.72,-51.61,9237.19,85.73,-0.28,0.1,20,15,20,35,50,1.5,0.5,-6.7
73,1,54.8,33.5,775.49,-4224.51,-84.49,10281.87,95.43,-0.41,0.3,20,15,20,35,50,1.5,0.6,-16.4
88,16,63.6,27.1,4637.01,-362.99,-7.26,8095.08,73.15,-0.04,0.0,20,15,20,35,50,1.6,0.2,-0.7
77,12,59.7,31.4,1464.05,-3535.95,-70.72,10103.35,91.3,-0.35,0.2,20,15,20,35,50,1.6,0.3,-11.1
73,5,58.9,32.5,3230.31,-1769.69,-35.39,9750.42,88.11,-0.18,0.1,20,15,20,35,50,1.6,0.4,-4.1
68,3,55.9,35.7,1054.29,-3945.71,-78.91,10636.54,96.12,-0.37,0.3,20,15,20,35,50,1.6,0.5,-13.9
69,2,56.5,35.0,945.71,-4054.29,-81.09,10622.86,96.0,-0.38,0.3,20,15,20,35,50,1.6,0.6,-14.8
85,15,64.7,27.6,14202.49,9202.49,184.05,8494.08,57.99,1.08,2.0,20,15,20,35,50,1.7,0.2,10.5
70,6,64.3,34.3,7175.68,2175.68,43.51,7554.39,81.2,0.29,0.1,20,15,20,35,50,1.7,0.3,3.5
67,4,62.7,35.2,6088.98,1088.98,21.78,7570.71,81.38,0.14,0.0,20,15,20,35,50,1.7,0.4,1.9
64,2,60.9,37.5,3525.48,-1474.52,-29.49,8312.18,89.35,-0.18,0.1,20,15,20,35,50,1.7,0.5,-3.3
63,1,61.9,38.1,3525.48,-1474.52,-29.49,8312.18,89.35,-0.18,0.1,20,15,20,35,50,1.7,0.6,-3.3
81,18,67.9,29.0,8690.75,3690.75,73.81,25121.89,76.2,0.15,0.1,20,15,20,35,50,1.8,0.2,5.5
76,9,64.5,32.0,5815.4,815.4,16.31,17393.68,80.69,0.05,0.0,20,15,20,35,50,1.8,0.3,1.5
75,5,69.3,32.1,26527.58,21527.58,430.55,17713.32,49.02,1.22,5.3,20,15,20,35,50,1.8,0.4,17.4
69,3,68.1,35.4,10498.68,5498.68,109.97,14996.3,74.99,0.37,0.4,20,15,20,35,50,1.8,0.5,7.4
69,1,66.7,35.2,12149.28,7149.28,142.99,12284.77,59.34,0.58,0.8,20,15,20,35,50,1.8,0.6,8.9
70,20,60.0,32.8,1274.53,-3725.47,-74.51,28831.39,96.9,-0.13,0.1,20,15,20,35,50,1.9,0.2,-12.3
65,9,64.6,34.8,6322.91,1322.91,26.46,32278.42,84.97,0.04,0.0,20,15,20,35,50,1.9,0.3,2.3
64,3,73.4,36.1,40556.24,35556.24,711.12,50477.76,64.59,0.7,5.0,20,15,20,35,50,1.9,0.4,22.3
63,2,73.0,37.0,36393.33,31393.33,627.87,57095.38,69.69,0.55,3.5,20,15,20,35,50,1.9,0.5,21.0
62,1,72.6,37.6,47111.54,42111.54,842.23,49781.66,60.76,0.85,7.2,20,15,20,35,50,1.9,0.6,24.0
64,15,65.6,35.8,7103.79,2103.79,42.08,24437.39,79.21,0.09,0.0,20,15,20,35,50,2.0,0.2,3.4
57,7,64.9,39.2,8038.77,3038.77,60.78,31335.78,81.2,0.1,0.1,20,15,20,35,50,2.0,0.3,4.7
55,3,74.5,39.9,19687.05,14687.05,293.74,12392.51,47.77,1.19,3.5,20,15,20,35,50,2.0,0.4,14.1
53,1,73.6,41.8,19530.51,14530.51,290.61,12548.06,46.8,1.16,3.4,20,15,20,35,50,2.0,0.5,14.0
53,1,73.6,41.8,19530.51,14530.51,290.61,12548.06,46.8,1.16,3.4,20,15,20,35,50,2.0,0.6,14.0
64,18,64.1,35.4,7654.76,2654.76,53.1,35593.43,86.65,0.07,0.0,20,15,20,35,50,2.1,0.2,4.2
54,8,66.7,41.8,6699.53,1699.53,33.99,15832.64,76.74,0.11,0.0,20,15,20,35,50,2.1,0.3,2.8
55,3,67.3,40.6,10681.26,5681.26,113.63,14376.83,75.17,0.4,0.5,20,15,20,35,50,2.1,0.4,7.6
52,3,67.3,41.5,4583.52,-416.48,-8.33,14988.6,78.37,-0.03,0.0,20,15,20,35,50,2.1,0.5,-0.8
53,3,66.0,42.6,3446.1,-1553.9,-31.08,17654.49,92.3,-0.09,0.0,20,15,20,35,50,2.1,0.6,-3.5
60,17,63.3,37.0,15150.55,10150.55,203.01,15374.74,58.63,0.66,1.3,20,15,20,35,50,2.2,0.2,11.2
52,9,67.3,43.6,8377.14,3377.14,67.54,21303.41,78.03,0.16,0.1,20,15,20,35,50,2.2,0.3,5.1
50,5,70.0,44.7,5313.99,313.99,6.28,13248.41,87.05,0.02,0.0,20,15,20,35,50,2.2,0.4,0.6
48,4,70.8,46.6,3975.4,-1024.6,-20.49,13391.1,87.99,-0.08,0.0,20,15,20,35,50,2.2,0.5,-2.2
49,4,67.3,46.8,1644.27,-3355.73,-67.11,14578.24,95.79,-0.23,0.2,20,15,20,35,50,2.2,0.6,-10.1
58,19,62.1,36.6,10432.46,5432.46,108.65,39679.06,87.2,0.14,0.2,20,15,20,35,50,2.3,0.2,7.3
49,6,71.4,43.5,29927.92,24927.92,498.56,23043.27,63.32,1.08,5.4,20,15,20,35,50,2.3,0.3,18.7
44,1,72.7,48.6,42998.95,37998.95,759.98,22434.92,48.31,1.69,12.8,20,15,20,35,50,2.3,0.4,22.9
43,1,72.1,50.3,32808.64,27808.64,556.17,29818.77,64.21,0.93,5.2,20,15,20,35,50,2.3,0.5,19.8
42,0,71.4,51.2,37026.77,32026.77,640.54,24694.68,53.17,1.3,8.3,20,15,20,35,50,2.3,0.6,21.2
48,12,70.8,43.4,50596.81,45596.81,911.94,23280.75,46.01,1.96,17.9,20,15,20,35,50,2.4,0.2,24.9
45,5,73.3,47.5,108699.49,103699.49,2073.99,64170.57,58.79,1.62,33.6,20,15,20,35,50,2.4,0.3,34.4
41,1,75.6,52.3,108943.38,103943.38,2078.87,52740.36,48.31,1.97,41.0,20,15,20,35,50,2.4,0.4,34.4
40,1,75.0,54.2,83124.92,78124.92,1562.5,70098.41,64.21,1.11,17.3,20,15,20,35,50,2.4,0.5,31.0
39,0,74.4,55.3,87043.1,82043.1,1640.86,58052.64,53.17,1.41,23.1,20,15,20,35,50,2.4,0.6,31.6
33,6,72.7,64.3,32272.83,27272.83,545.46,31507.22,58.16,0.87,4.7,20,15,20,35,50,2.5,0.2,19.6
36,5,63.9,58.9,9161.82,4161.82,83.24,17610.12,75.77,0.24,0.2,20,15,20,35,50,2.5,0.3,6.0
32,3,68.8,64.9,5910.57,910.57,18.21,17825.8,84.08,0.05,0.0,20,15,20,35,50,2.5,0.4,1.6
32,2,59.4,64.6,3389.28,-1610.72,-32.21,19047.49,89.84,-0.08,0.0,20,15,20,35,50,2.5,0.5,-3.7
32,1,59.4,64.6,4979.2,-20.8,-0.42,18036.83,85.07,-0.0,0.0,20,15,20,35,50,2.5,0.6,-0.0
34,11,58.8,62.1,11720.89,6720.89,134.42,17577.88,69.57,0.38,0.5,20,15,20,35,50,2.6,0.2,8.5
34,5,67.6,60.6,20065.08,15065.08,301.3,11576.37,57.69,1.3,3.9,20,15,20,35,50,2.6,0.3,14.3
30,1,73.3,68.7,56199.9,51199.9,1024.0,16123.0,28.69,3.18,32.6,20,15,20,35,50,2.6,0.4,26.2
29,0,72.4,71.0,56199.9,51199.9,1024.0,16123.0,28.69,3.18,32.6,20,15,20,35,50,2.6,0.5,26.2
29,0,72.4,71.0,56199.9,51199.9,1024.0,16123.0,28.69,3.18,32.6,20,15,20,35,50,2.6,0.6,26.2
31,10,61.3,68.7,18542.85,13542.85,270.86,18743.05,60.51,0.72,2.0,20,15,20,35,50,2.7,0.2,13.4
28,7,57.1,77.5,6187.01,1187.01,23.74,10202.9,71.88,0.12,0.0,20,15,20,35,50,2.7,0.3,2.1
22,0,63.6,96.5,18637.32,13637.32,272.75,8642.99,44.87,1.58,4.3,20,15,20,35,50,2.7,0.4,13.5
22,0,63.6,96.5,18637.32,13637.32,272.75,8642.99,44.87,1.58,4.3,20,15,20,35,50,2.7,0.5,13.5
22,0,63.6,96.5,18637.32,13637.32,272.75,8642.99,44.87,1.58,4.3,20,15,20,35,50,2.7,0.6,13.5
32,11,56.2,63.4,12444.72,7444.72,148.89,23928.69,74.45,0.31,0.5,20,15,20,35,50,2.8,0.2,9.2
25,9,52.0,85.4,3295.36,-1704.64,-34.09,9570.78,81.49,-0.18,0.1,20,15,20,35,50,2.8,0.3,-3.9
16,0,62.5,133.5,14751.14,9751.14,195.02,9791.1,51.08,1.0,2.0,20,15,20,35,50,2.8,0.4,10.9
16,0,62.5,133.5,14751.14,9751.14,195.02,9791.1,51.08,1.0,2.0,20,15,20,35,50,2.8,0.5,10.9
16,0,62.5,133.5,14751.14,9751.14,195.02,9791.1,51.08,1.0,2.0,20,15,20,35,50,2.8,0.6,10.9
27,8,63.0,75.5,80242.91,75242.91,1504.86,23790.61,29.65,3.16,47.6,20,15,20,35,50,2.9,0.2,30.5
21,7,52.4,105.9,7622.67,2622.67,52.45,11524.76,69.4,0.23,0.1,20,15,20,35,50,2.9,0.3,4.1
14,0,64.3,149.4,26270.99,21270.99,425.42,20057.57,56.01,1.06,4.5,20,15,20,35,50,2.9,0.4,17.3
14,0,64.3,149.4,26270.99,21270.99,425.42,20057.57,56.01,1.06,4.5,20,15,20,35,50,2.9,0.5,17.3
14,0,64.3,149.4,26270.99,21270.99,425.42,20057.57,56.01,1.06,4.5,20,15,20,35,50,2.9,0.6,17.3
19,4,78.9,90.4,68566.08,63566.08,1271.32,23065.3,31.23,2.76,35.1,20,15,20,35,50,3.0,0.2,28.6
17,4,76.5,121.6,32899.69,27899.69,557.99,34109.47,57.07,0.82,4.6,20,15,20,35,50,3.0,0.3,19.8
17,1,88.2,118.4,121954.25,116954.25,2339.08,66034.17,39.72,1.77,41.4,20,15,20,35,50,3.0,0.4,35.9
16,0,87.5,125.8,121954.25,116954.25,2339.08,66034.17,39.72,1.77,41.4,20,15,20,35,50,3.0,0.5,35.9
16,0,87.5,125.8,121954.25,116954.25,2339.08,66034.17,39.72,1.77,41.4,20,15,20,35,50,3.0,0.6,35.9
19,6,63.2,95.4,9952.44,4952.44,99.05,9962.72,66.42,0.5,0.5,20,15,20,35,50,3.1,0.2,6.8
18,6,66.7,119.6,7401.73,2401.73,48.03,13039.28,69.32,0.18,0.1,20,15,20,35,50,3.1,0.3,3.8
17,2,82.4,123.4,27437.11,22437.11,448.74,23144.32,61.88,0.97,4.4,20,15,20,35,50,3.1,0.4,17.8
15,0,80.0,138.6,35660.74,30660.74,613.21,19309.1,39.72,1.59,9.8,20,15,20,35,50,3.1,0.5,20.8
15,0,80.0,138.6,35660.74,30660.74,613.21,19309.1,39.72,1.59,9.8,20,15,20,35,50,3.1,0.6,20.8
26,11,46.2,67.4,2644.08,-2355.92,-47.12,9567.25,84.58,-0.25,0.1,20,15,20,35,50,3.2,0.2,-5.9
22,8,45.5,80.1,2093.53,-2906.47,-58.13,9636.0,87.46,-0.3,0.2,20,15,20,35,50,3.2,0.3,-8.0
17,4,64.7,111.6,7108.97,2108.97,42.18,12326.65,70.38,0.17,0.1,20,15,20,35,50,3.2,0.4,3.4
12,1,58.3,166.6,10064.06,5064.06,101.28,11031.66,65.39,0.46,0.5,20,15,20,35,50,3.2,0.5,6.9
12,1,58.3,162.0,4320.88,-679.12,-13.58,13320.22,78.96,-0.05,0.0,20,15,20,35,50,3.2,0.6,-1.4
106,24,62.3,23.2,1152.35,-3847.65,-76.95,15428.8,94.69,-0.25,0.2,21,5,21,26,31,1.5,0.2,-13.1
91,11,62.6,27.2,1559.54,-3440.46,-68.81,17606.62,93.77,-0.2,0.1,21,5,21,26,31,1.5,0.3,-10.6
81,5,60.5,30.6,928.89,-4071.11,-81.42,19040.1,96.49,-0.21,0.2,21,5,21,26,31,1.5,0.4,-14.9
75,4,61.3,33.1,1938.61,-3061.39,-61.23,14543.92,92.81,-0.21,0.1,21,5,21,26,31,1.5,0.5,-8.7
72,1,58.3,34.5,698.57,-4301.43,-86.03,15264.68,97.41,-0.28,0.2,21,5,21,26,31,1.5,0.6,-17.2
97,22,61.9,25.5,1140.46,-3859.54,-77.19,14201.58,93.87,-0.27,0.2,21,5,21,26,31,1.6,0.2,-13.2
86,11,64.0,28.7,1184.28,-3815.72,-76.31,16561.07,95.63,-0.23,0.2,21,5,21,26,31,1.6,0.3,-12.9
81,5,66.7,30.3,3238.35,-1761.65,-35.23,14860.98,88.61,-0.12,0.0,21,5,21,26,31,1.6,0.4,-4.1
76,3,63.2,32.5,1090.05,-3909.95,-78.2,15815.0,96.45,-0.25,0.2,21,5,21,26,31,1.6,0.5,-13.6
71,2,64.8,34.7,1050.43,-3949.57,-78.99,15873.2,96.8,-0.25,0.2,21,5,21,26,31,1.6,0.6,-13.9
101,26,62.4,24.0,1270.16,-3729.84,-74.6,12887.37,94.96,-0.29,0.2,21,5,21,26,31,1.7,0.2,-12.3
83,11,66.3,28.9,2050.53,-2949.47,-58.99,13047.3,92.6,-0.23,0.1,21,5,21,26,31,1.7,0.3,-8.2
81,6,67.9,29.9,3845.66,-1154.34,-23.09,12268.4,87.07,-0.09,0.0,21,5,21,26,31,1.7,0.4,-2.5
75,4,66.7,32.5,1198.9,-3801.1,-76.02,13471.5,95.61,-0.28,0.2,21,5,21,26,31,1.7,0.5,-12.8
