Date,Equity
2025-07-11,454855.31
2025-07-14,450892.82
2025-07-15,436919.73
2025-07-16,441716.46
2025-07-17,447347.41
2025-07-18,438588.16
2025-07-21,438171.04
2025-07-22,435876.94
2025-07-23,449850.03
2025-07-24,438379.6
2025-07-25,437336.81
2025-07-28,433791.4
2025-07-29,438379.6
2025-07-30,443802.0
2025-07-31,444844.75
2025-08-01,440465.15
2025-08-04,453186.89
2025-08-05,463406.01
2025-08-06,454438.24
2025-08-07,409599.19
2025-08-08,414187.39
2025-08-11,410433.42
2025-08-12,424197.95
2025-08-13,421069.66
2025-08-14,418567.0
2025-08-15,421903.85
2025-08-18,421903.85
2025-08-19,422320.97
2025-08-20,424197.95
2025-08-21,428786.12
2025-08-22,439630.91
2025-08-25,430037.47
2025-08-26,415855.82
2025-08-27,421069.66
2025-08-28,425032.15
2025-08-29,429411.79
2025-09-02,428369.04
2025-09-03,412727.52
2025-09-04,412936.04
2025-09-05,423155.2
2025-09-08,418775.56
2025-09-09,417107.13
2025-09-10,411684.73
2025-09-11,422320.97
2025-09-12,416481.45
2025-09-15,412101.85
2025-09-16,418567.0
2025-09-17,417524.25
2025-09-18,425449.26
2025-09-19,412518.97
2025-09-22,418149.88
2025-09-23,412518.97
2025-09-24,410850.54
2025-09-25,398962.95
2025-09-26,407096.57
2025-09-29,407722.2
2025-09-30,410850.54
2025-10-01,436085.5
2025-10-02,437809.17
2025-10-03,440681.93
2025-10-06,440107.37
2025-10-07,429478.14
2025-10-08,431776.34
2025-10-09,426318.11
2025-10-10,416550.71
2025-10-13,422583.51
2025-10-14,423732.61
2025-10-15,428329.04
2025-10-16,408506.98
2025-10-17,411954.28
2025-10-20,416838.01
2025-10-21,424019.9
2025-10-22,423158.07
2025-10-23,419136.21
2025-10-24,422296.24
2025-10-27,410230.64
2025-10-28,416838.01
2025-10-29,407645.15
2025-10-30,411954.28
2025-10-31,406208.78
2025-11-03,408794.25
2025-11-04,405059.68
2025-11-05,400750.52
2025-11-06,392706.78
2025-11-07,392419.49
2025-11-10,395866.79
2025-11-11,398452.31
2025-11-12,406208.78
2025-11-13,400463.22
2025-11-14,397015.92
2025-11-17,386099.42
2025-11-18,389259.46
2025-11-19,387535.79
2025-11-20,381790.26
2025-11-21,384950.32
2025-11-24,382652.09
2025-11-25,385812.15
2025-11-26,394717.69
2025-11-28,396441.38
2025-12-01,392132.19
2025-12-02,415976.15
2025-12-03,426318.11
2025-12-04,431776.34
2025-12-05,420513.06
2025-12-08,419596.92
2025-12-09,426818.32
2025-12-10,415608.98
2025-12-11,426872.22
2025-12-12,448159.27
2025-12-15,450799.93
2025-12-16,440183.35
2025-12-17,443470.72
2025-12-18,465458.34
2025-12-19,461901.5
2025-12-22,450153.22
2025-12-23,457805.76
2025-12-24,458668.04
2025-12-26,451392.73
2025-12-29,441476.73
2025-12-30,430860.16
2025-12-31,437434.89
2026-01-02,449829.88
2026-01-05,450045.45
2026-01-06,484050.79
2026-01-07,487984.87
2026-01-08,494721.27
2026-01-09,515911.83
2026-01-12,524528.24
2026-01-13,523868.59
2026-01-14,515540.8
2026-01-15,543616.22
2026-01-16,564312.08
2026-01-20,562168.27
2026-01-21,592346.23
2026-01-22,608177.36
2026-01-23,601869.67
2026-01-26,612176.36
2026-01-27,605621.26
2026-01-28,605621.26
2026-01-29,728559.52
2026-01-30,728559.52
2026-02-02,733116.58
2026-02-03,682988.94
2026-02-04,659064.39
2026-02-05,642545.06
2026-02-06,652228.81
2026-02-09,639696.88
2026-02-10,646532.52
2026-02-11,621468.67
2026-02-12,609506.39
2026-02-13,618620.5
2026-02-17,626595.37
2026-02-18,653368.1
2026-02-19,652798.45
2026-02-20,614063.45
2026-02-23,593556.71
2026-02-24,616341.97
2026-02-25,666469.61
2026-02-26,721723.94
2026-02-27,897170.64
2026-03-02,954133.86
2026-03-03,966096.08
2026-03-04,971222.78
2026-03-05,1074326.28
2026-03-06,1025973.28
2026-03-09,1026529.01
2026-03-10,1042646.74
2026-03-11,1009855.65
2026-03-12,975952.9
2026-03-13,977064.46
2026-03-16,967616.17
2026-03-17,974285.62
2026-03-18,958723.71
2026-03-19,972618.23
2026-03-20,957056.32
2026-03-23,937604.02
2026-03-24,907035.94
2026-03-25,918151.62
2026-03-26,893141.42
2026-03-27,896476.09
2026-03-30,894253.03
2026-03-31,928155.74
2026-04-01,962614.22
2026-04-02,935936.63
2026-04-06,971506.67
2026-04-07,964837.33
2026-04-08,1017636.55
2026-04-09,1030419.62
2026-04-10,1025103.78
2026-04-13,1011674.49
2026-04-14,994328.33
2026-04-15,1086654.8
2026-04-16,1072665.93
2026-04-17,1086654.8
2026-04-20,1112394.25
2026-04-21,1080499.66
2026-04-22,1046926.37
2026-04-23,1017829.62
2026-04-24,1002162.06
2026-04-27,1001042.92
2026-04-28,971946.17
2026-04-29,957957.31
2026-04-30,974743.9
2026-05-01,947885.31
2026-05-04,917669.32
2026-05-05,932217.75
2026-05-06,946206.61
2026-05-07,931098.61
2026-05-08,933336.88
2026-05-11,868428.57
2026-05-12,876262.3
2026-05-13,862833.01
2026-05-14,868988.09
2026-05-15,855558.79
2026-05-18,831497.93
2026-05-19,859475.66
2026-05-20,917669.32
2026-05-21,926062.61
2026-05-22,924943.59
2026-05-26,958516.77
2026-05-27,982577.63
2026-05-28,1002721.62
2026-05-29,884096.08
2026-06-01,903120.89
2026-06-02,897525.43
2026-06-03,914312.02
2026-06-04,932217.75
2026-06-05,919907.56
