Trades,Stop Hits,Win %,Avg Hold Days,Final Balance $,Total Return $,Total Return %,Max Drawdown $,Max Drawdown %,RDR,Score,N_base,Gap,N1,N2,N3,K,Stop %,CAGR %
32,3,65.6,73.8,18525.69,13525.69,270.51,20276.79,60.25,0.67,1.8,36,10,36,46,56,2.3,0.4,13.4
29,0,65.5,80.7,18543.36,13543.36,270.87,12699.19,52.95,1.07,2.9,36,10,36,46,56,2.3,0.5,13.4
29,0,65.5,80.7,18543.36,13543.36,270.87,12699.19,52.95,1.07,2.9,36,10,36,46,56,2.3,0.6,13.4
41,16,53.7,53.2,2285.91,-2714.09,-54.28,7763.23,85.36,-0.35,0.2,36,10,36,46,56,2.4,0.2,-7.2
33,8,54.5,67.2,2854.98,-2145.02,-42.9,13379.28,91.24,-0.16,0.1,36,10,36,46,56,2.4,0.3,-5.2
33,2,66.7,68.0,32837.12,27837.12,556.74,14651.21,35.32,1.9,10.6,36,10,36,46,56,2.4,0.4,19.8
31,2,67.7,71.9,18308.31,13308.31,266.17,18879.25,81.64,0.7,1.9,36,10,36,46,56,2.4,0.5,13.3
31,0,71.0,73.2,48837.54,43837.54,876.75,17920.0,29.05,2.45,21.5,36,10,36,46,56,2.4,0.6,24.5
38,13,60.5,59.4,7906.44,2906.44,58.13,11533.04,76.95,0.25,0.1,36,10,36,46,56,2.5,0.2,4.5
29,5,65.5,77.2,8351.77,3351.77,67.04,10703.9,56.17,0.31,0.2,36,10,36,46,56,2.5,0.3,5.0
29,1,72.4,75.7,51524.35,46524.35,930.49,20816.21,31.99,2.24,20.8,36,10,36,46,56,2.5,0.4,25.1
27,0,70.4,81.2,35300.97,30300.97,606.02,14679.97,32.92,2.06,12.5,36,10,36,46,56,2.5,0.5,20.6
27,0,70.4,81.2,35300.97,30300.97,606.02,14679.97,32.92,2.06,12.5,36,10,36,46,56,2.5,0.6,20.6
36,13,61.1,63.9,8185.46,3185.46,63.71,10851.06,76.5,0.29,0.2,36,10,36,46,56,2.6,0.2,4.8
27,6,63.0,83.5,9811.09,4811.09,96.22,10251.2,57.58,0.47,0.5,36,10,36,46,56,2.6,0.3,6.7
27,1,77.8,82.3,92673.37,87673.37,1753.47,50588.31,36.93,1.73,30.3,36,10,36,46,56,2.6,0.4,32.3
25,0,76.0,89.1,59162.7,54162.7,1083.25,32295.59,36.93,1.68,18.2,36,10,36,46,56,2.6,0.5,26.8
25,0,76.0,89.1,59162.7,54162.7,1083.25,32295.59,36.93,1.68,18.2,36,10,36,46,56,2.6,0.6,26.8
30,9,60.0,74.4,37790.36,32790.36,655.81,22721.2,40.8,1.44,9.4,36,10,36,46,56,2.7,0.2,21.4
27,6,70.4,79.2,34575.68,29575.68,591.51,19386.58,37.93,1.53,9.1,36,10,36,46,56,2.7,0.3,20.4
28,3,75.0,77.3,96414.43,91414.43,1828.29,108303.69,53.79,0.84,15.4,36,10,36,46,56,2.7,0.4,32.9
25,1,80.0,86.2,47725.85,42725.85,854.52,53319.1,72.38,0.8,6.8,36,10,36,46,56,2.7,0.5,24.2
24,1,75.0,94.0,44180.74,39180.74,783.61,57379.8,77.89,0.68,5.3,36,10,36,46,56,2.7,0.6,23.3
31,12,58.1,69.5,23672.58,18672.58,373.45,35949.49,64.33,0.52,1.9,36,10,36,46,56,2.8,0.2,16.1
20,4,75.0,97.0,48850.74,43850.74,877.01,33430.26,47.12,1.31,11.5,36,10,36,46,56,2.8,0.3,24.5
23,2,73.9,98.2,62382.8,57382.8,1147.66,91888.17,70.53,0.62,7.1,36,10,36,46,56,2.8,0.4,27.4
22,2,81.8,98.3,42084.62,37084.62,741.69,104469.12,81.01,0.35,2.6,36,10,36,46,56,2.8,0.5,22.7
20,0,80.0,109.5,65350.12,60350.12,1207.0,84029.59,65.16,0.72,8.7,36,10,36,46,56,2.8,0.6,28.0
27,13,48.1,81.2,2052.4,-2947.6,-58.95,7716.53,78.99,-0.38,0.2,36,10,36,46,56,2.9,0.2,-8.2
19,6,63.2,103.3,5382.46,382.46,7.65,8956.32,68.42,0.04,0.0,36,10,36,46,56,2.9,0.3,0.7
20,3,60.0,113.8,8859.91,3859.91,77.2,12242.02,66.16,0.32,0.2,36,10,36,46,56,2.9,0.4,5.6
20,3,70.0,110.3,6062.59,1062.59,21.25,14977.87,81.01,0.07,0.0,36,10,36,46,56,2.9,0.5,1.9
18,0,66.7,124.5,11654.59,6654.59,133.09,14884.11,65.03,0.45,0.6,36,10,36,46,56,2.9,0.6,8.5
24,12,41.7,85.4,1465.39,-3534.61,-70.69,5087.33,77.64,-0.69,0.5,36,10,36,46,56,3.0,0.2,-11.1
21,6,66.7,102.0,12771.24,7771.24,155.42,27647.17,73.77,0.28,0.4,36,10,36,46,56,3.0,0.3,9.4
15,3,46.7,142.3,2700.88,-2299.12,-45.98,13517.24,86.71,-0.17,0.1,36,10,36,46,56,3.0,0.4,-5.7
19,4,63.2,113.5,3696.18,-1303.82,-26.08,9131.57,81.01,-0.14,0.0,36,10,36,46,56,3.0,0.5,-2.9
16,0,56.2,136.9,7105.46,2105.46,42.11,9074.41,65.03,0.23,0.1,36,10,36,46,56,3.0,0.6,3.4
21,10,52.4,96.6,3549.11,-1450.89,-29.02,5372.71,65.01,-0.27,0.1,36,10,36,46,56,3.1,0.2,-3.2
14,6,50.0,163.1,1703.39,-3296.61,-65.93,3688.72,73.77,-0.89,0.6,36,10,36,46,56,3.1,0.3,-9.8
13,3,46.2,157.5,2636.95,-2363.05,-47.26,11063.49,85.75,-0.21,0.1,36,10,36,46,56,3.1,0.4,-6.0
12,3,58.3,179.3,2945.73,-2054.27,-41.09,6610.02,81.01,-0.31,0.1,36,10,36,46,56,3.1,0.5,-5.0
10,0,50.0,218.6,5662.81,662.81,13.26,6568.65,65.03,0.1,0.0,36,10,36,46,56,3.1,0.6,1.2
11,5,45.5,208.3,2139.92,-2860.08,-57.2,3447.85,68.96,-0.83,0.5,36,10,36,46,56,3.2,0.2,-7.8
13,6,38.5,170.2,3510.64,-1489.36,-29.79,15341.77,85.02,-0.1,0.0,36,10,36,46,56,3.2,0.3,-3.3
13,3,53.8,153.7,6618.78,1618.78,32.38,19634.97,85.2,0.08,0.0,36,10,36,46,56,3.2,0.4,2.7
12,3,66.7,177.8,9418.27,4418.27,88.37,11808.04,81.01,0.37,0.3,36,10,36,46,56,3.2,0.5,6.3
10,0,60.0,213.6,14213.76,9213.76,184.28,11734.13,65.03,0.79,1.5,36,10,36,46,56,3.2,0.6,10.5
68,12,72.1,36.6,73751.79,68751.79,1375.04,44738.54,42.89,1.54,21.2,36,12,36,48,60,1.5,0.2,29.5
59,6,72.9,41.9,53068.75,48068.75,961.37,56102.42,56.12,0.86,8.3,36,12,36,48,60,1.5,0.3,25.5
59,4,71.2,41.8,56222.83,51222.83,1024.46,114835.54,74.77,0.45,4.6,36,12,36,48,60,1.5,0.4,26.1
55,2,70.9,44.8,36119.44,31119.44,622.39,126435.44,80.9,0.25,1.6,36,12,36,48,60,1.5,0.5,20.9
54,1,72.2,45.7,53404.51,48404.51,968.09,116187.51,74.34,0.42,4.1,36,12,36,48,60,1.5,0.6,25.5
61,11,63.9,40.3,34684.97,29684.97,593.7,21762.42,44.36,1.36,8.1,36,12,36,48,60,1.6,0.2,20.4
51,6,68.6,48.3,18109.36,13109.36,262.19,17780.64,62.48,0.74,1.9,36,12,36,48,60,1.6,0.3,13.1
51,4,66.7,48.3,21445.47,16445.47,328.91,22532.96,69.28,0.73,2.4,36,12,36,48,60,1.6,0.4,15.0
45,1,66.7,54.3,10031.73,5031.73,100.63,31204.01,76.0,0.16,0.2,36,12,36,48,60,1.6,0.5,6.9
45,0,66.7,54.4,17680.04,12680.04,253.6,26650.84,64.91,0.48,1.2,36,12,36,48,60,1.6,0.6,12.9
59,13,62.7,41.4,25267.86,20267.86,405.36,19567.38,54.75,1.04,4.2,36,12,36,48,60,1.7,0.2,16.8
55,7,67.3,44.7,36586.96,31586.96,631.74,43243.88,77.8,0.73,4.6,36,12,36,48,60,1.7,0.3,21.1
49,3,65.3,50.1,29012.34,24012.34,480.25,35038.15,67.06,0.69,3.3,36,12,36,48,60,1.7,0.4,18.4
47,0,66.0,51.7,46202.49,41202.49,824.05,43560.31,61.48,0.95,7.8,36,12,36,48,60,1.7,0.5,23.8
47,0,66.0,51.7,46202.49,41202.49,824.05,43560.31,61.48,0.95,7.8,36,12,36,48,60,1.7,0.6,23.8
62,14,67.7,38.8,36211.27,31211.27,624.23,29612.05,57.81,1.05,6.6,36,12,36,48,60,1.8,0.2,20.9
53,5,71.7,45.5,44461.29,39461.29,789.23,63402.58,62.96,0.62,4.9,36,12,36,48,60,1.8,0.3,23.3
50,5,70.0,47.2,31532.88,26532.88,530.66,57450.51,81.86,0.46,2.4,36,12,36,48,60,1.8,0.4,19.3
45,1,68.9,53.8,18261.1,13261.1,265.22,82100.24,84.2,0.16,0.4,36,12,36,48,60,1.8,0.5,13.2
45,0,71.1,53.9,38256.77,33256.77,665.14,65225.92,66.89,0.51,3.4,36,12,36,48,60,1.8,0.6,21.6
58,14,70.7,39.3,11509.57,6509.57,130.19,10990.96,51.37,0.59,0.8,36,12,36,48,60,1.9,0.2,8.3
51,5,68.6,46.4,26489.34,21489.34,429.79,30089.71,62.4,0.71,3.1,36,12,36,48,60,1.9,0.3,17.4
49,3,67.3,48.3,31932.13,26932.13,538.64,44484.42,72.29,0.61,3.3,36,12,36,48,60,1.9,0.4,19.5
43,1,69.8,55.1,16514.63,11514.63,230.29,50169.83,81.53,0.23,0.5,36,12,36,48,60,1.9,0.5,12.2
43,0,72.1,55.2,34597.95,29597.95,591.96,46766.11,66.26,0.63,3.7,36,12,36,48,60,1.9,0.6,20.4
48,12,66.7,47.6,10076.22,5076.22,101.52,12102.26,57.06,0.42,0.4,36,12,36,48,60,2.0,0.2,7.0
46,6,65.2,49.0,15509.69,10509.69,210.19,14759.56,74.37,0.71,1.5,36,12,36,48,60,2.0,0.3,11.5
44,3,70.5,51.8,36803.49,31803.49,636.07,18417.69,41.38,1.73,11.0,36,12,36,48,60,2.0,0.4,21.1
38,0,68.4,60.3,16989.09,11989.09,239.78,16803.66,75.23,0.71,1.7,36,12,36,48,60,2.0,0.5,12.5
38,0,68.4,60.3,16989.09,11989.09,239.78,16803.66,75.23,0.71,1.7,36,12,36,48,60,2.0,0.6,12.5
44,8,70.5,52.0,37252.11,32252.11,645.04,35573.57,51.37,0.91,5.9,36,12,36,48,60,2.1,0.2,21.3
42,3,69.0,54.5,30623.47,25623.47,512.47,17675.09,45.7,1.45,7.4,36,12,36,48,60,2.1,0.3,19.0
42,2,73.8,54.8,88086.16,83086.16,1661.72,39568.66,35.56,2.1,34.9,36,12,36,48,60,2.1,0.4,31.7
38,0,68.4,60.8,35738.36,30738.36,614.77,35195.63,59.57,0.87,5.3,36,12,36,48,60,2.1,0.5,20.8
38,0,68.4,60.8,35738.36,30738.36,614.77,35195.63,59.57,0.87,5.3,36,12,36,48,60,2.1,0.6,20.8
41,11,63.4,55.1,7129.43,2129.43,42.59,14310.49,68.95,0.15,0.1,36,12,36,48,60,2.2,0.2,3.5
36,5,66.7,63.1,10050.62,5050.62,101.01,9434.85,58.88,0.54,0.5,36,12,36,48,60,2.2,0.3,6.9
29,4,58.6,80.2,2620.7,-2379.3,-47.59,15264.86,88.13,-0.16,0.1,36,12,36,48,60,2.2,0.4,-6.0
31,1,67.7,74.3,8947.81,3947.81,78.96,11662.06,66.99,0.34,0.3,36,12,36,48,60,2.2,0.5,5.7
30,0,66.7,77.1,10706.59,5706.59,114.13,10997.55,52.79,0.52,0.6,36,12,36,48,60,2.2,0.6,7.6
42,14,57.1,54.2,7527.6,2527.6,50.55,12881.73,90.93,0.2,0.1,36,12,36,48,60,2.3,0.2,4.0
36,5,72.2,63.9,36247.34,31247.34,624.95,15486.19,33.82,2.02,12.6,36,12,36,48,60,2.3,0.3,20.9
36,3,69.4,63.9,31547.59,26547.59,530.95,34529.55,60.25,0.77,4.1,36,12,36,48,60,2.3,0.4,19.3
33,0,69.7,69.6,43902.31,38902.31,778.05,30065.95,52.95,1.29,10.0,36,12,36,48,60,2.3,0.5,23.2
33,0,69.7,69.6,43902.31,38902.31,778.05,30065.95,52.95,1.29,10.0,36,12,36,48,60,2.3,0.6,23.2
42,19,50.0,54.0,689.86,-4310.14,-86.2,8912.2,95.68,-0.48,0.4,36,12,36,48,60,2.4,0.2,-17.3
31,6,64.5,71.5,12979.27,7979.27,159.59,18428.38,71.08,0.43,0.7,36,12,36,48,60,2.4,0.3,9.6
31,2,67.7,72.5,50967.19,45967.19,919.34,61433.97,72.77,0.75,6.9,36,12,36,48,60,2.4,0.4,25.0
26,1,69.2,88.6,20142.79,15142.79,302.86,51861.55,89.67,0.29,0.9,36,12,36,48,60,2.4,0.5,14.3
26,1,69.2,88.6,21422.27,16422.27,328.45,51481.92,89.01,0.32,1.1,36,12,36,48,60,2.4,0.6,15.0
35,15,51.4,64.4,1375.04,-3624.96,-72.5,4292.64,84.27,-0.84,0.6,36,12,36,48,60,2.5,0.2,-11.7
26,4,65.4,86.7,7350.23,2350.23,47.0,9420.29,56.17,0.25,0.1,36,12,36,48,60,2.5,0.3,3.8
27,2,70.4,81.8,27516.92,22516.92,450.34,11117.03,31.99,2.03,9.1,36,12,36,48,60,2.5,0.4,17.8
26,1,73.1,85.0,19547.4,14547.4,290.95,9500.39,38.48,1.53,4.5,36,12,36,48,60,2.5,0.5,14.0
23,0,65.2,96.0,14954.24,9954.24,199.08,7268.03,38.48,1.37,2.7,36,12,36,48,60,2.5,0.6,11.1
35,14,57.1,65.2,2388.58,-2611.42,-52.23,3931.75,78.64,-0.66,0.3,36,12,36,48,60,2.6,0.2,-6.8
25,8,56.0,88.3,1338.1,-3661.9,-73.24,3969.92,79.4,-0.92,0.7,36,12,36,48,60,2.6,0.3,-11.9
26,2,65.4,81.7,14760.0,9760.0,195.2,11163.76,51.17,0.87,1.7,36,12,36,48,60,2.6,0.4,11.0
23,1,60.9,93.0,6491.88,1491.88,29.84,6829.24,70.17,0.22,0.1,36,12,36,48,60,2.6,0.5,2.5
23,0,60.9,93.2,8036.86,3036.86,60.74,8454.5,70.17,0.36,0.2,36,12,36,48,60,2.6,0.6,4.7
33,16,48.5,70.3,1340.53,-3659.47,-73.19,4214.43,84.29,-0.87,0.6,36,12,36,48,60,2.7,0.2,-11.9
25,9,56.0,88.2,1163.18,-3836.82,-76.74,4104.58,82.09,-0.93,0.7,36,12,36,48,60,2.7,0.3,-13.1
25,3,72.0,84.6,27662.66,22662.66,453.25,15100.42,36.93,1.5,6.8,36,12,36,48,60,2.7,0.4,17.8
21,2,66.7,103.3,8361.28,3361.28,67.23,7839.82,63.44,0.43,0.3,36,12,36,48,60,2.7,0.5,5.1
21,1,71.4,105.0,10154.01,5154.01,103.08,10173.83,67.79,0.51,0.5,36,12,36,48,60,2.7,0.6,7.0
32,15,50.0,69.4,2727.96,-2272.04,-45.44,3925.69,73.37,-0.58,0.3,36,12,36,48,60,2.8,0.2,-5.7
23,8,65.2,93.6,2606.54,-2393.46,-47.87,3685.82,73.72,-0.65,0.3,36,12,36,48,60,2.8,0.3,-6.1
22,4,59.1,98.4,5894.45,894.45,17.89,17368.76,78.49,0.05,0.0,36,12,36,48,60,2.8,0.4,1.6
19,3,63.2,117.0,3982.15,-1017.85,-20.36,10762.87,81.01,-0.09,0.0,36,12,36,48,60,2.8,0.5,-2.2
17,0,58.8,132.8,7655.2,2655.2,53.1,11374.06,69.16,0.23,0.1,36,12,36,48,60,2.8,0.6,4.2
26,12,50.0,84.1,1752.78,-3247.22,-64.94,3906.68,78.13,-0.83,0.5,36,12,36,48,60,2.9,0.2,-9.6
19,7,57.9,103.8,2459.2,-2540.8,-50.82,4092.06,68.42,-0.62,0.3,36,12,36,48,60,2.9,0.3,-6.6
20,6,50.0,104.0,943.93,-4056.07,-81.12,7407.11,89.05,-0.55,0.4,36,12,36,48,60,2.9,0.4,-14.8
19,4,57.9,115.2,1136.4,-3863.6,-77.27,4269.96,85.4,-0.9,0.7,36,12,36,48,60,2.9,0.5,-13.3
16,0,50.0,138.9,2184.58,-2815.42,-56.31,3522.74,70.45,-0.8,0.5,36,12,36,48,60,2.9,0.6,-7.6
24,11,50.0,88.1,3321.32,-1678.68,-33.57,4780.01,65.76,-0.35,0.1,36,12,36,48,60,3.0,0.2,-3.9
16,7,50.0,140.7,1348.25,-3651.75,-73.03,3962.11,79.24,-0.92,0.7,36,12,36,48,60,3.0,0.3,-11.8
18,6,44.4,109.3,225.87,-4774.13,-95.48,4869.66,97.39,-0.98,0.9,36,12,36,48,60,3.0,0.4,-25.7
14,3,57.1,156.5,2976.88,-2023.12,-40.46,5701.68,81.01,-0.35,0.1,36,12,36,48,60,3.0,0.5,-4.9
12,0,50.0,185.4,5722.7,722.7,14.45,5665.99,65.03,0.13,0.0,36,12,36,48,60,3.0,0.6,1.3
13,6,46.2,175.7,4630.82,-369.18,-7.38,3910.83,47.83,-0.09,0.0,36,12,36,48,60,3.1,0.2,-0.7
16,7,50.0,140.6,1444.31,-3555.69,-71.11,3888.16,77.76,-0.91,0.6,36,12,36,48,60,3.1,0.3,-11.2
15,5,46.7,127.3,418.83,-4581.17,-91.62,4780.47,95.61,-0.96,0.9,36,12,36,48,60,3.1,0.4,-21.2
13,3,61.5,163.4,3511.02,-1488.98,-29.78,5701.68,81.01,-0.26,0.1,36,12,36,48,60,3.1,0.5,-3.3
11,0,54.5,196.2,6749.51,1749.51,34.99,5665.99,65.03,0.31,0.1,36,12,36,48,60,3.1,0.6,2.9
12,5,50.0,190.2,6510.51,1510.51,30.21,4984.47,43.36,0.3,0.1,36,12,36,48,60,3.2,0.2,2.6
15,7,46.7,148.1,936.25,-4063.75,-81.28,4325.73,86.51,-0.94,0.8,36,12,36,48,60,3.2,0.3,-14.9
13,3,53.8,151.3,2614.38,-2385.62,-47.71,7886.47,85.2,-0.3,0.1,36,12,36,48,60,3.2,0.4,-6.0
12,3,66.7,176.8,4186.62,-813.38,-16.27,5337.43,81.01,-0.15,0.0,36,12,36,48,60,3.2,0.5,-1.7
10,0,60.0,212.4,6318.32,1318.32,26.37,5304.02,65.03,0.25,0.1,36,12,36,48,60,3.2,0.6,2.3
67,11,71.6,36.9,92929.86,87929.86,1758.6,59484.95,45.25,1.48,26.0,36,15,36,51,66,1.5,0.2,32.4
61,6,73.8,40.6,101444.84,96444.84,1928.9,112936.7,57.39,0.85,16.4,36,15,36,51,66,1.5,0.3,33.5
60,5,71.7,41.0,64359.34,59359.34,1187.19,131764.59,74.77,0.45,5.3,36,15,36,51,66,1.5,0.4,27.8
54,2,70.4,45.6,24749.37,19749.37,394.99,88780.22,82.73,0.22,0.9,36,15,36,51,66,1.5,0.5,16.6
53,1,71.7,46.5,36593.25,31593.25,631.87,83491.13,77.8,0.38,2.4,36,15,36,51,66,1.5,0.6,21.1
59,12,64.4,41.5,16579.36,11579.36,231.59,10402.4,44.36,1.11,2.6,36,15,36,51,66,1.6,0.2,12.2
60,7,66.7,40.7,28890.0,23890.0,477.8,29411.1,54.06,0.81,3.9,36,15,36,51,66,1.6,0.3,18.3
55,3,69.1,44.4,124553.33,119553.33,2391.07,111243.37,66.41,1.07,25.6,36,15,36,51,66,1.6,0.4,36.2
54,1,68.5,44.9,64896.6,59896.6,1197.93,49541.35,56.76,1.21,14.5,36,15,36,51,66,1.6,0.5,27.9
54,1,70.4,44.9,63525.76,58525.76,1170.52,49954.59,58.47,1.17,13.7,36,15,36,51,66,1.6,0.6,27.6
62,11,71.0,39.0,143145.75,138145.75,2762.92,59327.9,29.3,2.33,64.4,36,15,36,51,66,1.7,0.2,38.0
61,7,70.5,39.8,51687.47,46687.47,933.75,84480.04,64.02,0.55,5.1,36,15,36,51,66,1.7,0.3,25.1
55,4,69.1,44.4,145779.65,140779.65,2815.59,317755.51,80.62,0.44,12.4,36,15,36,51,66,1.7,0.4,38.2
53,1,69.8,45.8,96937.32,91937.32,1838.75,145359.4,74.18,0.63,11.6,36,15,36,51,66,1.7,0.5,32.9
53,1,71.7,45.8,94889.66,89889.66,1797.79,146428.19,74.72,0.61,11.0,36,15,36,51,66,1.7,0.6,32.6
58,12,72.4,41.5,60734.58,55734.58,1114.69,26910.94,31.33,2.07,23.1,36,15,36,51,66,1.8,0.2,27.1
50,6,62.0,46.8,39801.23,34801.23,696.02,34271.45,71.21,1.02,7.1,36,15,36,51,66,1.8,0.3,22.0
45,4,66.7,51.8,27843.03,22843.03,456.86,49616.81,81.53,0.46,2.1,36,15,36,51,66,1.8,0.4,17.9
40,1,65.0,60.2,10462.78,5462.78,109.26,52030.45,85.49,0.1,0.1,36,15,36,51,66,1.8,0.5,7.3
40,0,67.5,60.3,21919.4,16919.4,338.39,42485.22,69.67,0.4,1.4,36,15,36,51,66,1.8,0.6,15.2
60,18,65.0,39.3,4724.89,-275.11,-5.5,6841.3,61.77,-0.04,0.0,36,15,36,51,66,1.9,0.2,-0.5
50,5,62.0,47.3,38520.8,33520.8,670.42,73739.83,71.07,0.45,3.0,36,15,36,51,66,1.9,0.3,21.7
49,3,67.3,48.2,64111.35,59111.35,1182.23,72620.08,69.99,0.81,9.6,36,15,36,51,66,1.9,0.4,27.7
41,1,63.4,58.0,16993.54,11993.54,239.87,90159.44,86.89,0.13,0.3,36,15,36,51,66,1.9,0.5,12.5
41,0,65.9,58.0,35601.26,30601.26,612.03,75479.86,72.6,0.41,2.5,36,15,36,51,66,1.9,0.6,20.7
47,11,68.1,48.3,11696.98,6696.98,133.94,22488.85,68.02,0.3,0.4,36,15,36,51,66,2.0,0.2,8.5
45,6,68.9,49.8,26805.78,21805.78,436.12,16543.33,51.04,1.32,5.8,36,15,36,51,66,2.0,0.3,17.5
40,5,67.5,57.0,12262.4,7262.4,145.25,29691.24,90.9,0.24,0.3,36,15,36,51,66,2.0,0.4,9.0
37,0,67.6,61.9,18660.91,13660.91,273.22,19416.99,76.16,0.7,1.9,36,15,36,51,66,2.0,0.5,13.5
37,0,67.6,61.9,18660.91,13660.91,273.22,19416.99,76.16,0.7,1.9,36,15,36,51,66,2.0,0.6,13.5
45,9,71.1,50.4,39461.49,34461.49,689.23,37683.4,51.37,0.91,6.3,36,15,36,51,66,2.1,0.2,21.9
41,4,65.9,55.9,17632.14,12632.14,252.64,22205.42,63.56,0.57,1.4,36,15,36,51,66,2.1,0.3,12.9
42,2,73.8,54.8,91751.02,86751.02,1735.02,40777.3,35.19,2.13,37.0,36,15,36,51,66,2.1,0.4,32.2
38,0,68.4,60.8,43454.03,38454.03,769.08,32865.62,53.35,1.17,9.0,36,15,36,51,66,2.1,0.5,23.1
38,0,68.4,60.8,43454.03,38454.03,769.08,32865.62,53.35,1.17,9.0,36,15,36,51,66,2.1,0.6,23.1
40,12,62.5,56.6,7277.31,2277.31,45.55,13114.54,73.87,0.17,0.1,36,15,36,51,66,2.2,0.2,3.7
35,7,68.6,64.9,4456.4,-543.6,-10.87,10893.98,80.48,-0.05,0.0,36,15,36,51,66,2.2,0.3,-1.1
32,4,62.5,72.5,6620.35,1620.35,32.41,34588.33,86.94,0.05,0.0,36,15,36,51,66,2.2,0.4,2.7
30,0,66.7,75.7,8497.88,3497.88,69.96,19904.58,71.83,0.18,0.1,36,15,36,51,66,2.2,0.5,5.2
30,0,66.7,75.7,8497.88,3497.88,69.96,19904.58,71.83,0.18,0.1,36,15,36,51,66,2.2,0.6,5.2
40,13,57.5,55.8,4556.0,-444.0,-8.88,6875.91,73.66,-0.06,0.0,36,15,36,51,66,2.3,0.2,-0.9
34,6,67.6,67.0,13615.46,8615.46,172.31,10193.35,59.27,0.85,1.5,36,15,36,51,66,2.3,0.3,10.1
31,4,58.1,73.1,4426.78,-573.22,-11.46,20900.08,86.74,-0.03,0.0,36,15,36,51,66,2.3,0.4,-1.2
29,0,62.1,78.1,10395.34,5395.34,107.91,15347.12,70.81,0.35,0.4,36,15,36,51,66,2.3,0.5,7.3
29,0,62.1,78.1,10395.34,5395.34,107.91,15347.12,70.81,0.35,0.4,36,15,36,51,66,2.3,0.6,7.3
35,16,45.7,63.6,619.0,-4381.0,-87.62,4900.4,93.16,-0.89,0.8,36,15,36,51,66,2.4,0.2,-18.2
31,6,67.7,72.2,10517.11,5517.11,110.34,4300.32,32.37,1.28,1.4,36,15,36,51,66,2.4,0.3,7.4
29,3,65.5,79.2,10506.44,5506.44,110.13,10535.79,53.73,0.52,0.6,36,15,36,51,66,2.4,0.4,7.4
27,1,63.0,84.1,7791.16,2791.16,55.82,5335.68,52.95,0.52,0.3,36,15,36,51,66,2.4,0.5,4.3
25,0,60.0,90.8,8238.58,3238.58,64.77,5642.09,52.95,0.57,0.4,36,15,36,51,66,2.4,0.6,4.9
34,13,52.9,65.7,3200.32,-1799.68,-35.99,4834.16,72.45,-0.37,0.1,36,15,36,51,66,2.5,0.2,-4.2
25,6,60.0,90.1,2885.17,-2114.83,-42.3,3328.92,66.58,-0.64,0.3,36,15,36,51,66,2.5,0.3,-5.1
26,3,61.5,85.8,4950.66,-49.34,-0.99,7079.28,61.82,-0.01,0.0,36,15,36,51,66,2.5,0.4,-0.1
26,1,57.7,85.2,4337.2,-662.8,-13.26,4446.86,62.75,-0.15,0.0,36,15,36,51,66,2.5,0.5,-1.4
22,0,54.5,100.2,3971.07,-1028.93,-20.58,4071.47,62.75,-0.25,0.1,36,15,36,51,66,2.5,0.6,-2.2
34,12,61.8,65.5,5720.4,720.4,14.41,7228.59,76.5,0.1,0.0,36,15,36,51,66,2.6,0.2,1.3
27,7,66.7,80.1,3881.29,-1118.71,-22.37,5531.39,69.21,-0.2,0.0,36,15,36,51,66,2.6,0.3,-2.4
23,3,52.2,93.6,2811.24,-2188.76,-43.78,3861.78,59.54,-0.57,0.2,36,15,36,51,66,2.6,0.4,-5.4
23,1,56.5,94.0,4199.55,-800.45,-16.01,5315.45,67.52,-0.15,0.0,36,15,36,51,66,2.6,0.5,-1.7
23,0,56.5,94.2,5198.98,198.98,3.98,6580.45,67.52,0.03,0.0,36,15,36,51,66,2.6,0.6,0.4
33,13,54.5,68.0,2740.08,-2259.92,-45.2,5430.08,82.57,-0.42,0.2,36,15,36,51,66,2.7,0.2,-5.6
23,5,56.5,93.9,2715.89,-2284.11,-45.68,3937.35,70.65,-0.58,0.3,36,15,36,51,66,2.7,0.3,-5.7
17,3,47.1,129.1,2010.8,-2989.2,-59.78,3295.05,65.9,-0.91,0.5,36,15,36,51,66,2.7,0.4,-8.4
20,1,50.0,107.7,3287.52,-1712.48,-34.25,3266.49,65.33,-0.52,0.2,36,15,36,51,66,2.7,0.5,-3.9
20,0,50.0,108.0,4069.9,-930.1,-18.6,3878.38,64.38,-0.24,0.0,36,15,36,51,66,2.7,0.6,-2.0
28,11,57.1,81.2,3491.44,-1508.56,-30.17,5246.93,70.01,-0.29,0.1,36,15,36,51,66,2.8,0.2,-3.4
21,8,47.6,105.6,523.04,-4476.96,-89.54,4476.96,89.54,-1.0,0.9,36,15,36,51,66,2.8,0.3,-19.5
14,4,42.9,154.4,1166.69,-3833.31,-76.67,4085.86,81.72,-0.94,0.7,36,15,36,51,66,2.8,0.4,-13.0
17,3,47.1,131.6,946.08,-4053.92,-81.08,4316.94,86.34,-0.94,0.8,36,15,36,51,66,2.8,0.5,-14.8
15,0,40.0,151.5,1818.73,-3181.27,-63.63,3686.9,73.74,-0.86,0.5,36,15,36,51,66,2.8,0.6,-9.3
22,9,50.0,102.5,3910.89,-1089.11,-21.78,2879.67,49.97,-0.38,0.1,36,15,36,51,66,2.9,0.2,-2.3
18,7,55.6,127.8,1637.44,-3362.56,-67.25,3817.79,76.36,-0.88,0.6,36,15,36,51,66,2.9,0.3,-10.2
